EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
ACA9-5DC2,Mireielle,Chstney,Female,46,Frequent Traveller,Sales,14,NY,White,1,Economics,Sales Executive,Married,205159,1,No,2012-03-07,No,10,1,9,6,1,No Formal Qualifications,PR1373,2016-12-30,Neutral,Dissatisfied,Dissatisfied,3,1,Very Dissatisfied,Meets Expectation,Needs Improvement
462E-03DF,Muffin,Ellcome,Female,45,Some Travel,Technology,20,NY,White,1,Computer Science,Software Engineer,Married,90264,0,Yes,2012-03-19,No,10,2,4,4,1,No Formal Qualifications,PR1134,2016-05-26,Satisfied,Dissatisfied,Dissatisfied,2,1,Dissatisfied,Meets Expectation,Meets Expectation
AEDB-BB62,Munmro,Ledamun,Male,39,Some Travel,Technology,34,CA,Mixed or multiple ethnic groups,1,Computer Science,Machine Learning Engineer,Divorced,264285,1,No,2012-03-23,No,10,10,10,1,1,No Formal Qualifications,PR1038,2016-04-10,Satisfied,Satisfied,Dissatisfied,3,1,Dissatisfied,Exceeds Expectation,Meets Expectation
9FE1-0345,Eldridge,Artois,Male,28,Some Travel,Technology,6,CA,White,1,Information Systems,Data Scientist,Single,87175,0,No,2012-04-21,No,10,6,10,7,1,No Formal Qualifications,PR1335,2016-12-01,Satisfied,Satisfied,Neutral,1,0,Neutral,Above and Beyond,Exceeds Expectation
152E-8DB1,Beth,Kunz,Female,31,Some Travel,Technology,14,NY,Mixed or multiple ethnic groups,1,Other,Software Engineer,Single,63482,0,No,2012-04-23,Yes,1,0,1,1,1,No Formal Qualifications,PR101,2013-04-12,Very Satisfied,Dissatisfied,Very Satisfied,1,0,Very Satisfied,Above and Beyond,Exceeds Expectation
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,1,No Formal Qualifications,PR1522,2017-03-06,Satisfied,Neutral,Satisfied,1,3,Very Satisfied,Above and Beyond,Exceeds Expectation
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,1,No Formal Qualifications,PR1367,2016-12-25,Satisfied,Very Satisfied,Dissatisfied,1,1,Dissatisfied,Exceeds Expectation,Exceeds Expectation
E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,1,No Formal Qualifications,PR1160,2016-06-14,Very Satisfied,Very Satisfied,Satisfied,1,0,Neutral,Exceeds Expectation,Meets Expectation
4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,1,No Formal Qualifications,PR1254,2016-09-12,Neutral,Very Satisfied,Very Satisfied,1,3,Dissatisfied,Above and Beyond,Exceeds Expectation
F997-FE6C,Meryl,Slucock,Female,40,Some Travel,Technology,17,NY,White,1,Information Systems,Software Engineer,Married,41601,0,No,2013-03-08,No,9,8,9,8,1,No Formal Qualifications,PR1488,2017-02-21,Very Satisfied,Satisfied,Satisfied,3,1,Neutral,Above and Beyond,Above and Beyond
AB03-8820,Daryle,Boarder,Male,43,Some Travel,Sales,3,IL,Mixed or multiple ethnic groups,1,Economics,Manager,Married,313198,1,No,2013-03-28,No,9,5,9,2,1,No Formal Qualifications,PR1432,2017-01-24,Satisfied,Dissatisfied,Neutral,3,1,Satisfied,Exceeds Expectation,Meets Expectation
2BEA-43B2,Clay,Carabine,Male,48,Some Travel,Technology,44,IL,White,1,Computer Science,Software Engineer,Single,103198,0,No,2013-04-03,No,9,7,9,2,1,No Formal Qualifications,PR1333,2016-11-28,Very Satisfied,Neutral,Satisfied,2,2,Neutral,Exceeds Expectation,Exceeds Expectation
B09D-DFEC,Eustace,Skune,Male,47,Some Travel,Technology,37,CA,White,1,Information Systems,Data Scientist,Married,62999,1,No,2013-04-06,No,9,2,3,7,1,No Formal Qualifications,PR1250,2016-09-06,Very Satisfied,Very Satisfied,Neutral,3,1,Satisfied,Above and Beyond,Exceeds Expectation
465A-91D1,Ranna,Crosbie,Female,42,Some Travel,Sales,36,NY,Other,1,Marketing,Sales Representative,Single,43753,0,No,2013-05-01,No,9,0,1,1,1,No Formal Qualifications,PR1283,2016-10-19,Neutral,Dissatisfied,Very Satisfied,3,0,Neutral,Above and Beyond,Above and Beyond
7F91-C628,Bertie,Suthren,Non-Binary,36,Frequent Traveller,Technology,14,IL,White,1,Information Systems,Data Scientist,Single,43358,0,No,2013-05-07,No,9,0,9,5,1,No Formal Qualifications,PR1292,2016-10-26,Neutral,Very Satisfied,Neutral,2,2,Neutral,Exceeds Expectation,Exceeds Expectation
5818-560C,Donny,Tosh,Female,30,Some Travel,Technology,26,CA,Black or African American,1,Computer Science,Senior Software Engineer,Divorced,159438,2,No,2013-05-22,No,9,4,4,7,1,No Formal Qualifications,PR1469,2017-02-10,Neutral,Dissatisfied,Neutral,1,0,Dissatisfied,Exceeds Expectation,Exceeds Expectation
4C62-5BE8,Cristine,Lambdon,Non-Binary,39,Frequent Traveller,Technology,4,CA,White,1,Business Studies,Software Engineer,Single,87879,0,Yes,2013-05-25,No,9,6,8,9,1,No Formal Qualifications,PR1308,2016-11-07,Very Satisfied,Neutral,Satisfied,2,2,Dissatisfied,Above and Beyond,Above and Beyond
45D2-369E,Melvin,McGeneay,Male,30,Some Travel,Technology,7,CA,White,1,Information Systems,Data Scientist,Married,70182,1,No,2013-06-07,No,9,8,9,8,1,No Formal Qualifications,PR1424,2017-01-21,Satisfied,Satisfied,Very Satisfied,2,0,Neutral,Meets Expectation,Meets Expectation
6E7B-D50D,Anet,Dublin,Female,38,Some Travel,Technology,12,CA,White,1,Other,Senior Software Engineer,Married,253077,1,No,2013-06-15,No,9,3,3,8,1,No Formal Qualifications,PR1506,2017-02-28,Very Satisfied,Dissatisfied,Neutral,2,2,Very Satisfied,Above and Beyond,Above and Beyond
606E-A262,Parke,Loxton,Male,28,Some Travel,Technology,27,CA,White,1,Information Systems,Analytics Manager,Married,277344,0,Yes,2013-07-02,Yes,3,1,1,1,1,No Formal Qualifications,PR1420,2017-01-19,Very Satisfied,Neutral,Very Satisfied,1,0,Dissatisfied,Above and Beyond,Exceeds Expectation
4316-C080,Padraig,Carnell,Male,34,No Travel,Technology,25,CA,Mixed or multiple ethnic groups,1,Computer Science,Senior Software Engineer,Married,238630,1,No,2013-08-05,No,9,0,3,6,1,No Formal Qualifications,PR1207,2016-07-22,Neutral,Satisfied,Dissatisfied,2,0,Very Satisfied,Above and Beyond,Above and Beyond
CEE0-94C3,Olvan,Pilgram,Male,42,Some Travel,Sales,12,CA,White,1,Technical Degree,Sales Representative,Married,70535,1,No,2013-09-29,No,9,3,8,5,1,No Formal Qualifications,PR1289,2016-10-25,Very Satisfied,Very Satisfied,Satisfied,1,0,Dissatisfied,Exceeds Expectation,Exceeds Expectation
528C-3E0D,Giffer,Raspin,Male,30,Some Travel,Technology,4,CA,Native Hawaiian,1,Information Systems,Data Scientist,Married,42045,0,Yes,2013-10-15,Yes,6,0,3,3,1,No Formal Qualifications,PR1000,2016-03-16,Satisfied,Satisfied,Dissatisfied,2,2,Satisfied,Above and Beyond,Above and Beyond
211E-BC82,Britt,Ritchley,Female,28,Frequent Traveller,Technology,6,CA,White,1,Information Systems,Software Engineer,Divorced,47148,2,No,2013-11-09,No,9,3,8,8,1,No Formal Qualifications,PR1374,2016-12-30,Dissatisfied,Very Dissatisfied,Very Dissatisfied,3,3,Satisfied,Meets Expectation,Meets Expectation
12F7-BCBB,Clea,MacCartan,Female,48,Frequent Traveller,Sales,2,CA,White,1,Technical Degree,Sales Representative,Single,37124,0,No,2013-12-06,Yes,9,8,8,7,1,No Formal Qualifications,PR1403,2017-01-13,Very Satisfied,Satisfied,Neutral,2,1,Satisfied,Above and Beyond,Exceeds Expectation
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,1,No Formal Qualifications,PR1409,2017-01-15,Neutral,Neutral,Satisfied,3,1,Neutral,Meets Expectation,Needs Improvement
6112-8476,Kore,Munn,Female,43,Some Travel,Technology,18,IL,Other,1,Computer Science,Software Engineer,Married,49882,1,No,2014-02-02,No,8,3,8,2,1,No Formal Qualifications,PR1231,2016-08-15,Very Satisfied,Dissatisfied,Satisfied,3,1,Very Satisfied,Above and Beyond,Above and Beyond
7378-5351,Alika,Karlik,Female,35,Some Travel,Technology,43,NY,Black or African American,1,Business Studies,Engineering Manager,Divorced,243863,1,Yes,2014-02-04,No,8,1,6,6,1,No Formal Qualifications,PR1288,2016-10-25,Neutral,Dissatisfied,Dissatisfied,3,3,Dissatisfied,Meets Expectation,Needs Improvement
9D01-8A02,Garrett,Forrester,Male,31,Some Travel,Technology,8,IL,White,1,Information Systems,Software Engineer,Single,70682,0,No,2014-02-24,No,8,4,8,2,1,No Formal Qualifications,PR1611,2017-04-18,Neutral,Satisfied,Satisfied,1,0,Very Satisfied,Above and Beyond,Above and Beyond
B341-8D6A,Clotilda,Lacrouts,Female,40,No Travel,Technology,26,CA,Asian or Asian American,1,Business Studies,Software Engineer,Divorced,48125,3,No,2014-03-14,No,8,5,8,2,1,No Formal Qualifications,PR1904,2017-10-26,Satisfied,Dissatisfied,Very Satisfied,2,1,Very Satisfied,Meets Expectation,Meets Expectation
58FA-C451,Wayne,Beekmann,Non-Binary,48,Some Travel,Technology,26,NY,Mixed or multiple ethnic groups,1,Information Systems,Software Engineer,Married,42008,2,No,2014-03-24,No,8,7,7,0,1,No Formal Qualifications,PR1763,2017-07-09,Very Satisfied,Neutral,Satisfied,1,2,Very Satisfied,Meets Expectation,Needs Improvement
541F-3E19,Dot,Aherne,Female,27,Some Travel,Technology,30,CA,White,1,Information Systems,Data Scientist,Single,49374,0,Yes,2014-04-02,Yes,1,0,0,1,1,No Formal Qualifications,PR1383,2017-01-03,Neutral,Satisfied,Very Satisfied,3,1,Very Satisfied,Meets Expectation,Meets Expectation
B0C3-E578,Shela,Toseland,Female,32,Frequent Traveller,Technology,14,CA,Black or African American,1,Computer Science,Machine Learning Engineer,Divorced,97595,2,No,2014-04-20,No,8,0,0,1,1,No Formal Qualifications,PR1452,2017-02-02,Neutral,Very Satisfied,Very Satisfied,1,0,Dissatisfied,Meets Expectation,Needs Improvement
2250-86C5,Desmond,O'Fallone,Prefer Not To Say,41,Some Travel,Sales,33,NY,American Indian or Alaska Native,1,Marketing,Sales Executive,Divorced,119592,1,Yes,2014-05-06,No,8,7,8,2,1,No Formal Qualifications,PR1888,2017-10-15,Satisfied,Dissatisfied,Neutral,2,1,Neutral,Meets Expectation,Needs Improvement
DF5F-5ED9,Marilee,Moreton,Female,46,No Travel,Technology,21,CA,Other,1,Computer Science,Analytics Manager,Married,281175,0,Yes,2014-06-02,No,8,1,2,2,1,No Formal Qualifications,PR1687,2017-05-23,Satisfied,Dissatisfied,Dissatisfied,1,1,Dissatisfied,Meets Expectation,Meets Expectation
2407-5A4E,Butch,Quinby,Male,40,Some Travel,Technology,22,CA,Black or African American,1,Business Studies,Data Scientist,Married,38849,1,No,2014-06-06,No,8,6,6,3,1,No Formal Qualifications,PR1918,2017-11-05,Very Satisfied,Satisfied,Neutral,2,1,Neutral,Exceeds Expectation,Meets Expectation
9CE9-B0D5,Hilary,McPhee,Male,33,Some Travel,Technology,31,CA,White,1,Information Systems,Data Scientist,Married,60754,1,No,2014-06-15,No,8,7,8,1,1,No Formal Qualifications,PR1740,2017-06-23,Very Satisfied,Dissatisfied,Very Satisfied,2,1,Neutral,Meets Expectation,Needs Improvement
5416-F925,John,Tempest,Male,43,No Travel,Technology,14,NY,White,1,Computer Science,Data Scientist,Married,76331,0,No,2014-06-18,No,8,2,4,3,1,No Formal Qualifications,PR1725,2017-06-15,Very Satisfied,Very Satisfied,Very Satisfied,2,2,Neutral,Meets Expectation,Meets Expectation
205B-4D34,Cris,Jeram,Male,41,Frequent Traveller,Human Resources,39,CA,Mixed or multiple ethnic groups,1,Human Resources,HR Executive,Single,79990,0,No,2014-06-29,No,8,5,5,8,1,No Formal Qualifications,PR1796,2017-07-25,Neutral,Very Satisfied,Neutral,2,1,Very Satisfied,Meets Expectation,Needs Improvement
ED5D-E9D8,Leigh,Parker,Female,28,Some Travel,Sales,32,CA,Mixed or multiple ethnic groups,1,Economics,Sales Representative,Married,52528,0,No,2014-07-02,No,8,2,4,6,1,No Formal Qualifications,PR1643,2017-05-04,Neutral,Satisfied,Satisfied,2,0,Satisfied,Meets Expectation,Needs Improvement
5988-3855,Marthe,Mattisson,Female,43,Some Travel,Technology,31,CA,Black or African American,1,Information Systems,Software Engineer,Single,98693,0,No,2014-07-04,No,8,5,8,6,1,No Formal Qualifications,PR1679,2017-05-21,Satisfied,Dissatisfied,Neutral,2,1,Neutral,Exceeds Expectation,Meets Expectation
17AE-E715,Norbie,Mosdill,Male,31,Frequent Traveller,Technology,38,CA,White,1,Computer Science,Analytics Manager,Divorced,547204,1,Yes,2014-09-28,No,8,7,8,5,1,No Formal Qualifications,PR1834,2017-08-24,Satisfied,Very Satisfied,Dissatisfied,3,3,Neutral,Exceeds Expectation,Exceeds Expectation
D4D5-27FB,Bengt,Keaves,Male,29,Some Travel,Technology,36,NY,White,1,Information Systems,Data Scientist,Divorced,86428,3,No,2014-11-20,Yes,6,5,5,5,1,No Formal Qualifications,PR1427,2017-01-22,Satisfied,Satisfied,Neutral,2,1,Satisfied,Exceeds Expectation,Exceeds Expectation
B063-A2B5,Forester,Bentjens,Male,41,Some Travel,Sales,11,IL,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Married,81654,0,No,2014-11-28,No,8,3,4,7,1,No Formal Qualifications,PR1941,2017-11-17,Neutral,Satisfied,Dissatisfied,3,1,Dissatisfied,Meets Expectation,Meets Expectation
C900-9EF9,Josiah,Sloam,Non-Binary,30,Some Travel,Sales,11,CA,White,1,Marketing,Sales Executive,Married,127014,0,No,2014-12-26,No,8,4,8,0,1,No Formal Qualifications,PR1494,2017-02-22,Neutral,Dissatisfied,Neutral,1,0,Very Satisfied,Meets Expectation,Needs Improvement
4E65-CCD0,Billie,Sanday,Non-Binary,26,Some Travel,Technology,16,CA,White,1,Computer Science,Senior Software Engineer,Married,54746,1,Yes,2015-01-27,No,7,2,4,4,1,No Formal Qualifications,PR1072,2016-04-26,Satisfied,Dissatisfied,Dissatisfied,2,0,Satisfied,Above and Beyond,Exceeds Expectation
6F50-08B6,Mick,Tomaschke,Male,25,Frequent Traveller,Sales,25,NY,White,1,Marketing,Sales Executive,Single,57030,0,No,2015-03-20,No,7,5,7,6,1,No Formal Qualifications,PR2474,2018-07-27,Satisfied,Very Satisfied,Dissatisfied,1,0,Dissatisfied,Meets Expectation,Needs Improvement
9BC9-1288,Adelheid,Battersby,Female,27,Some Travel,Sales,4,CA,Black or African American,1,Economics,Sales Executive,Married,45046,2,Yes,2015-04-03,No,7,6,7,0,1,No Formal Qualifications,PR2437,2018-07-10,Satisfied,Very Satisfied,Satisfied,2,0,Very Satisfied,Meets Expectation,Meets Expectation
6A8B-EC82,Averill,Dwyr,Male,26,Some Travel,Sales,24,CA,American Indian or Alaska Native,1,Marketing,Sales Executive,Single,82312,0,Yes,2015-04-11,No,7,2,7,6,1,No Formal Qualifications,PR2050,2018-01-18,Very Satisfied,Neutral,Dissatisfied,3,1,Dissatisfied,Above and Beyond,Exceeds Expectation
FEEC-A663,Cher,Molian,Non-Binary,27,Some Travel,Technology,1,CA,White,1,Information Systems,Software Engineer,Single,48442,0,No,2015-04-17,No,7,3,4,5,1,No Formal Qualifications,PR2597,2018-10-17,Neutral,Dissatisfied,Dissatisfied,2,1,Very Satisfied,Above and Beyond,Above and Beyond
41EC-F2AA,Antoinette,Dreamer,Female,26,Frequent Traveller,Technology,42,CA,Asian or Asian American,1,Computer Science,Data Scientist,Married,56966,1,No,2015-05-04,No,7,4,5,2,1,No Formal Qualifications,PR2008,2018-01-01,Very Satisfied,Very Satisfied,Neutral,2,2,Neutral,Exceeds Expectation,Meets Expectation
5741-0022,Rosene,Larmett,Female,25,Some Travel,Technology,43,CA,Asian or Asian American,1,Computer Science,Engineering Manager,Divorced,190198,2,No,2015-05-18,No,7,0,2,3,1,No Formal Qualifications,PR2551,2018-09-19,Very Satisfied,Very Satisfied,Dissatisfied,1,1,Dissatisfied,Exceeds Expectation,Meets Expectation
65A0-5D04,Ginnifer,Grigoletti,Female,28,Frequent Traveller,Technology,20,CA,Black or African American,1,Computer Science,Data Scientist,Married,62016,3,No,2015-06-02,No,7,6,6,4,1,No Formal Qualifications,PR2524,2018-08-26,Neutral,Satisfied,Dissatisfied,3,0,Very Satisfied,Above and Beyond,Above and Beyond
B49A-7D79,Freedman,Kensington,Non-Binary,27,Some Travel,Technology,20,CA,White,1,Business Studies,Software Engineer,Single,22986,0,Yes,2015-06-02,No,7,6,7,0,1,No Formal Qualifications,PR2229,2018-04-04,Satisfied,Neutral,Satisfied,1,2,Satisfied,Above and Beyond,Above and Beyond
F961-5A03,Alejandrina,Pea,Female,27,No Travel,Technology,12,CA,White,1,Computer Science,Machine Learning Engineer,Single,105398,0,No,2015-07-31,No,7,1,7,4,1,No Formal Qualifications,PR2446,2018-07-14,Neutral,Satisfied,Very Satisfied,3,0,Neutral,Meets Expectation,Meets Expectation
62A3-DEA7,Meade,Quinnelly,Male,25,Some Travel,Technology,8,CA,Mixed or multiple ethnic groups,1,Information Systems,Software Engineer,Single,30931,0,Yes,2015-08-13,Yes,1,0,0,1,1,No Formal Qualifications,PR1453,2017-02-03,Very Satisfied,Satisfied,Satisfied,2,1,Dissatisfied,Meets Expectation,Meets Expectation
EEA0-C109,Silvan,Bratcher,Male,26,Some Travel,Sales,3,NY,White,1,Marketing,Sales Executive,Married,56892,0,No,2015-09-29,No,7,1,3,3,1,No Formal Qualifications,PR2120,2018-02-17,Satisfied,Dissatisfied,Satisfied,2,2,Dissatisfied,Exceeds Expectation,Meets Expectation
DFA2-1B8F,Haily,Jordi,Male,28,Some Travel,Sales,10,NY,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Married,83864,2,No,2015-10-21,No,7,7,7,5,1,No Formal Qualifications,PR2452,2018-07-17,Very Satisfied,Very Satisfied,Satisfied,3,1,Neutral,Meets Expectation,Meets Expectation
63E9-F74A,Amos,Simcox,Male,25,Frequent Traveller,Technology,11,NY,Mixed or multiple ethnic groups,1,Business Studies,Machine Learning Engineer,Married,67708,1,No,2015-11-02,No,7,7,7,0,1,No Formal Qualifications,PR2715,2018-12-24,Neutral,Neutral,Satisfied,3,1,Satisfied,Above and Beyond,Exceeds Expectation
E47D-E3C5,Kerry,Orrell,Male,26,Some Travel,Technology,14,NY,Black or African American,1,Computer Science,Software Engineer,Married,33180,1,Yes,2015-11-10,No,7,5,7,3,1,No Formal Qualifications,PR2726,2018-12-30,Satisfied,Neutral,Very Satisfied,1,3,Very Satisfied,Exceeds Expectation,Meets Expectation
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR1073,2016-04-28,Very Satisfied,Very Satisfied,Satisfied,2,2,Very Satisfied,Above and Beyond,Exceeds Expectation
83FD-F920,Yorgo,Clappison,Male,25,Some Travel,Technology,41,CA,White,1,Computer Science,Data Scientist,Married,28137,0,Yes,2016-01-10,Yes,4,3,3,1,1,No Formal Qualifications,PR1473,2017-02-12,Satisfied,Dissatisfied,Very Satisfied,1,0,Neutral,Meets Expectation,Needs Improvement
FD0B-7B0A,Melessa,Eyres,Female,27,Some Travel,Sales,21,CA,White,1,Marketing,Sales Representative,Single,22648,0,Yes,2016-01-12,Yes,1,0,0,0,1,No Formal Qualifications,PR1515,2017-03-03,Neutral,Dissatisfied,Dissatisfied,3,0,Very Satisfied,Exceeds Expectation,Exceeds Expectation
8A5B-3D6E,Konstanze,Scrammage,Female,24,Some Travel,Sales,25,NY,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Divorced,105383,2,Yes,2016-01-14,No,6,6,6,5,1,No Formal Qualifications,PR1544,2017-03-15,Neutral,Dissatisfied,Very Dissatisfied,3,2,Neutral,Exceeds Expectation,Exceeds Expectation
D18F-8C48,Feliza,Jeschner,Female,27,No Travel,Technology,8,IL,Asian or Asian American,1,Information Systems,Engineering Manager,Divorced,152322,1,No,2016-04-17,No,6,0,5,4,1,No Formal Qualifications,PR3432,2019-10-27,Very Satisfied,Very Satisfied,Dissatisfied,1,1,Very Satisfied,Above and Beyond,Above and Beyond
A105-470B,Sancho,Mundle,Male,25,Frequent Traveller,Technology,28,CA,Mixed or multiple ethnic groups,1,Information Systems,Software Engineer,Single,23993,0,Yes,2016-05-31,No,6,3,4,4,1,No Formal Qualifications,PR2967,2019-04-01,Neutral,Satisfied,Neutral,1,0,Neutral,Meets Expectation,Meets Expectation
C661-6A1C,Joeann,Batrop,Female,25,Frequent Traveller,Technology,24,CA,Mixed or multiple ethnic groups,1,Business Studies,Software Engineer,Single,40314,0,No,2016-09-15,Yes,3,1,3,3,1,No Formal Qualifications,PR1613,2017-04-20,Satisfied,Neutral,Neutral,1,2,Satisfied,Above and Beyond,Above and Beyond
79D0-C935,Madelle,Robak,Female,27,Some Travel,Technology,26,NY,White,1,Information Systems,Software Engineer,Single,37423,0,Yes,2016-09-30,No,6,4,4,2,1,No Formal Qualifications,PR2765,2019-01-15,Neutral,Neutral,Very Satisfied,1,0,Satisfied,Exceeds Expectation,Exceeds Expectation
CECC-60FF,Elissa,Seide,Female,27,Some Travel,Technology,16,CA,White,1,Information Systems,Software Engineer,Single,54379,0,No,2016-10-04,No,6,1,2,2,1,No Formal Qualifications,PR3360,2019-09-19,Satisfied,Neutral,Very Satisfied,1,0,Very Satisfied,Meets Expectation,Meets Expectation
C77A-2348,Mortimer,Planks,Male,26,Some Travel,Technology,15,NY,White,1,Information Systems,Software Engineer,Married,45085,2,No,2017-03-17,No,5,2,4,2,1,No Formal Qualifications,PR3261,2019-07-26,Neutral,Satisfied,Dissatisfied,2,0,Dissatisfied,Above and Beyond,Exceeds Expectation
E7F5-0AD1,Walden,Skuce,Male,24,Some Travel,Technology,16,CA,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,55814,2,No,2017-03-21,No,5,3,4,3,1,No Formal Qualifications,PR2903,2019-03-06,Neutral,Dissatisfied,Dissatisfied,3,0,Very Satisfied,Meets Expectation,Needs Improvement
